,,Result Mean,Result Lower Bound,Result Upper Bound,Effect Size,Effect Upper Bound,Effect Lower Bound,Effect P Value
"('caveman', 'inter')",survey 5% similarity,-0.5567540401828018,-0.5778600195260939,-0.5391927733342311,-0.14288222984773663,-0.05331005949053541,-0.3144365560370623,0.23778934644295738
"('caveman', 'inter')",survey 95% similarity,0.7881661348895035,0.6865642866187297,0.8737832934063717,0.10554496295695008,0.29875298477549295,-0.05289390290507723,0.4132173462209784
"('caveman', 'inter')",survey PC1,0.423766388096621,0.3542927676671532,0.48842649738824145,0.10618018896414068,0.2092404519744954,-0.06531026658583,0.3437484649534357
"('dodec', 'indep')",confidence,48.989999999999995,45.17,52.54,0.0,0.0,0.0,
"('dodec', 'indep')",consensus,49.07000000000001,44.06,54.080000000000005,0.0,0.0,0.0,
"('dodec', 'indep')",net spoke 5% similarity,-0.06850699944662927,-0.12906137113169405,-0.0020441693091228534,0.0,0.0,0.0,
"('dodec', 'indep')",net spoke 95% similarity,0.11703282773424002,0.07028285512671832,0.1606814487401451,0.0,0.0,0.0,
"('dodec', 'indep')",net spoke PC1,0.058509885240919525,0.022668281731479317,0.09337063396056913,0.0,0.0,0.0,
"('dodec', 'indep')",spoke 5% similarity,-0.1775636958271103,-0.2815351651784573,-0.06966584843313602,0.0,0.0,0.0,
"('dodec', 'indep')",spoke 95% similarity,0.6988519741677907,0.6450735508633519,0.758169080879799,0.0,0.0,0.0,
"('dodec', 'indep')",spoke PC1,0.29928785465143104,0.25314370439215494,0.3454320049107072,0.0,0.0,0.0,
"('dodec', 'indep')",survey 5% similarity,-0.3958190433952732,-0.5108737104756338,-0.2758284821110921,0.0,0.0,0.0,
"('dodec', 'indep')",survey 95% similarity,0.7110584276458118,0.6383400903949682,0.7590269061471597,0.0,0.0,0.0,
"('dodec', 'indep')",survey PC1,0.31808908894308036,0.2640561288039255,0.37929919001538204,0.0,0.0,0.0,
"('dodec', 'inter')",confidence,53.379999999999995,48.22,58.0,4.390000000000001,10.93,-0.709999999999998,0.2296620900788207
"('dodec', 'inter')",consensus,53.02,51.618750000000006,54.06,3.9500000000000015,9.73,-1.829999999999997,0.5756277268513854
"('dodec', 'inter')",net spoke 5% similarity,-0.09698446756666945,-0.13849014790619701,-0.052515608311601535,-0.028477468120040178,0.012566121211470632,-0.09246174278016688,0.26245960303795185
"('dodec', 'inter')",net spoke 95% similarity,0.09961769183922345,0.04771209611009594,0.14931682963761966,-0.017415135895016576,0.0427600826841537,-0.07802426570675045,0.16862149364727497
"('dodec', 'inter')",net spoke PC1,0.07630125034573444,0.052986902593486,0.10200476361850927,0.01779136510481491,0.0512251867507293,-0.0249941546900933,0.7844930197152417
"('dodec', 'inter')",spoke 5% similarity,-0.24550435629208595,-0.32329261237867646,-0.16273880297002985,-0.06794066046497564,0.056463856143504756,-0.18060779419328296,0.870416073854106
"('dodec', 'inter')",spoke 95% similarity,0.646923566763777,0.6181838234619017,0.6819215127627773,-0.05192840740401363,-0.0026986009936640436,-0.12649462029859587,0.3423997502608289
"('dodec', 'inter')",spoke PC1,0.26905687940307893,0.25254155782431853,0.2882553728754548,-0.030230975248352103,0.01498277950825408,-0.08198364211230919,0.14365911118554292
"('dodec', 'inter')",survey 5% similarity,-0.4692433772462426,-0.5431566675069983,-0.3941748216938486,-0.0734243338509695,0.04331936640384616,-0.19698132235722166,0.8468764587352804
"('dodec', 'inter')",survey 95% similarity,0.6839956006183303,0.649198807620187,0.7218446034930089,-0.027062827027481372,0.07321602121890265,-0.1016642792571338,0.6992397156880135
"('dodec', 'inter')",survey PC1,0.34238841300318645,0.293603764337327,0.3849819877913972,0.024299324060106077,0.09532337490535364,-0.04672472678514149,0.6140080523474594
